NAM 1 Hum,NAM 2 Hum,NAM 1 Temp,NAM 2 Temp,Luftdaten Hum,Luftdaten Temp,Luftdaten PM10,Luftdaten PM2.5,Reference PM10,Reference PM2.5
70.79,72.8,1.95,1.75,98.47,1.73,71.1308695652174,32.355652173913,61,57.4
72.71,74.77,1.98,1.8,98.85,1.86,73.1841666666666,34.81375,59.2,57.5
74.21,76.19,2.06,1.91,99.79,1.53,73.3987499999999,35.4024999999999,56.7,55.3
74.82,77.64,2.25,1.96,99.9,1.57,69.1617391304347,33.3939130434782,50.6,50
76.29,80.06,2.42,2,99.9,1.77,75.5926086956521,35.5243478260869,49.4,48.8
79.98,82.72,2.43,2.2,99.9,1.76,87.4304347826087,37.6565217391304,49.4,48.8
81.78,84.97,2.69,2.44,99.9,2.7,94.6099999999999,37.2795652173913,47.1,46.3
82.5,86.51,2.93,2.64,99.9,2.36,99.035652173913,36.6734782608695,46.8,45.4
82.87,86.3,3.06,2.88,99.9,2.75,89.2295652173913,33.8404347826086,46,44.7
81.93,85.17,3.57,3.31,99.9,3.5,72.2539130434782,29.9143478260869,42.2,40.1
,82.6,,4.05,99.5,8.1,51.1820833333333,23.82125,36,34.2
,77.52,,5.08,99.9,6.2,40.3282608695652,19.1634782608695,32,30.4
,69.65,,6.96,96.3,8.05,36.60375,17.1470833333333,39.5,30.7
70.56,62.79,6.23,8.18,91.2,6.7,33.895652173913,14.9104347826086,72.1,34.5
69.29,64.9,6.83,7.74,97.53,7.53,35.4866666666666,17.0204166666666,62,35.8
69.88,69.68,6.53,6.62,,,36.1634782608695,17.7552173913043,49.6,34
70.15,70.46,6.49,6.55,99.9,6.1,31.7816666666666,16.3829166666666,36,31.9
72.91,75.61,5.87,5.77,,,33.4024999999999,18.4391666666666,33.8,32.9
74.68,77.34,5.47,5.33,99.9,5.2,34.2934782608695,18.4278260869565,33.2,32.7
75.22,76.91,5.45,5.43,99.9,4.6,30.64375,16.6833333333333,30.8,30.2
81.01,84.06,5.27,5.1,99.9,4.78,32.15,15.7583333333333,28.9,28
82.34,85.91,5.32,5.1,99.9,4.85,36.9565217391304,18.1243478260869,30.7,30
84.3,87.43,5.26,5.1,99.9,4.66,37.84375,19.8458333333333,31.2,30.9
87.61,89,5.31,5.27,99.9,4.74,41.5952173913043,23.2695652173913,32,31.8
88.53,89.93,5.58,5.58,99.9,4.98,46.6058333333333,24.70625,31,30.9
87.94,89.65,5.87,5.82,99.9,5.04,54.9558333333333,26.1416666666666,32.2,32
88.82,90.96,5.95,5.82,99.9,5.06,75.711304347826,29.8147826086956,33.1,32.9
89.17,91.68,6.14,5.92,99.9,5.23,80.7279166666666,29.6283333333333,31.1,31
91.52,92.33,6.17,6.07,99.9,5.4,94.1604545454545,28.3754545454545,29.2,29
92.06,92.71,6.37,6.3,99.9,5.61,99.405909090909,29.150909090909,29.7,29.4
91.21,92.33,6.56,6.48,99.9,6.14,81.5586956521739,27.4078260869565,28.2,28
91.03,92.15,6.67,6.53,99.9,5.2,77.1566666666666,26.8695833333333,27.6,27.5
92.12,92.9,6.54,6.42,99.9,6.13,92.5165217391304,28.5939130434782,29.2,28.9
92.58,93.52,6.62,6.5,99.9,6.3,87.9366666666666,27.1816666666666,29.8,29.5
91.48,93.82,6.94,6.57,,,66.8141666666666,22.6925,27,26.8
89.11,93.13,7.45,6.87,99.9,6.7,36.7386956521739,15.9926086956521,23.5,23.4
88.21,92.78,7.76,7.17,99.9,7.65,31.4933333333333,15.4695833333333,22.7,22.5
86.71,91.97,8.25,7.59,,,29.3541666666666,15.3687499999999,25,24.7
86.72,91.44,8.09,7.54,,,32.4404347826087,17.9247826086956,26.4,26.1
87.11,91.84,7.99,7.43,,,33.5325,17.94875,25.9,25.6
88.41,92.36,7.54,7.22,,,41.2743478260869,19.6004347826086,26.7,26.5
88.53,92.27,7.4,7.07,99.9,6.7,51.8769565217391,23.7791304347826,30.4,30
89.38,92.21,7.11,6.95,,,49.6687499999999,21.98875,29.6,29.4
89.97,92.68,7.06,6.85,99.9,6.5,47.005625,21.32875,28.8,28.6
90.39,93.32,7.08,6.87,99.9,6.5,46.8483333333333,23.2238888888888,29.8,29.5
90.04,93.01,7.09,6.89,99.9,6.48,53.9204347826087,28.9778260869565,35.2,35
90.11,92.9,6.99,6.79,99.9,6.34,60.0836363636363,31.8931818181818,38.4,38.2
90.41,93.36,6.96,6.71,99.9,6.28,60.8069565217391,32.4795652173913,37.6,37.5
90.48,93.76,7,6.72,99.9,6.26,59.6434782608695,33.39,36.4,36.2
90.71,93.92,6.94,6.73,99.9,6.31,47.9491666666666,28.045,32.8,32.7
91.05,94.31,6.89,6.67,99.9,6.55,42.4558333333333,26.0254166666666,30.9,30.9
91.11,94.65,7.05,6.75,99.9,6.34,45.7677272727272,27.5513636363636,30.8,30.7
91.04,94.92,7.15,6.82,99.9,6.61,50.7228571428571,29.3428571428571,31.7,31.6
91.19,94.67,7.13,6.86,99.9,6.64,53.6673913043478,30.3991304347826,32.4,32.3
90.92,94.46,7.15,6.84,99.9,6.63,50.36,29.4378260869565,31.5,31.5
90.82,94.57,7.3,6.97,99.9,6.9,52.4008333333333,30.65625,32.8,32.7
90.71,94.52,7.37,7.06,99.9,6.9,55.9280952380952,32.4704761904761,34.4,34.3
89.14,93.31,7.56,7.11,,,52.1152173913043,31.4552173913043,36,35.8
88.12,92.93,7.75,7.15,99.9,7.35,49.4558333333333,30.2133333333333,34.8,34.6
88.43,93.44,7.84,7.32,99.9,7.38,54.5186956521739,31.5378260869565,35.1,34.9
88.68,93.79,8.2,7.73,99.9,8.2,53.9521739130434,31.0830434782608,34.7,34.4
87.42,92.62,8.93,8.34,99.9,8.4,46.1623809523809,28.0766666666666,34.3,34.1
85.09,90.62,9.93,9.14,99.9,9.3,39.4752173913043,25.6769565217391,33.9,33.5
82.25,87.57,10.23,9.65,99.9,9.65,35.5420833333333,23.8245833333333,33.9,33.6
80,84.6,9.84,9.44,,,37.3529166666666,23.9195833333333,34.9,34.5
78.96,82.89,9.33,9.05,99.9,8.45,38.6343478260869,24.28,35.3,35.1
80.32,83.92,9.09,8.91,99.9,8.55,34.2208333333333,21.29,33.7,33.3
83.39,86.39,9.08,8.9,99.9,7.9,32.8360869565217,20.8943478260869,31.8,31.6
81.67,83.53,9.47,9.45,99.9,8.8,26.865,18.0941666666666,30.4,30.2
80.87,82.07,9.53,9.61,99.9,8.9,21.900625,14.468125,28.6,28.2
80.36,81.69,9.49,9.53,99.9,9.6,21.6608333333333,13.67375,26.7,26.3
81.18,82.38,9.09,9.15,99.9,8.39,22.8126086956521,14.0447826086956,26.3,25.8
80.89,82.1,9,8.99,99.9,8.15,22.10625,13.0183333333333,24,23.5
80.29,81.56,8.82,8.82,99.9,7.97,19.41875,11.1983333333333,22.2,21.9
78.94,80.2,8.83,8.82,99.9,8.34,21.7052173913043,12.2952173913043,24.6,24.2
78,78.62,8.85,8.86,99.9,7.99,19.75,11.4333333333333,23,22.7
79.55,80.96,8.6,8.47,99.9,7.79,20.2247619047619,12.4395238095238,24.6,24.3
82.28,85.06,8.2,7.95,99.9,7.39,19.9363636363636,12.670909090909,24.4,24.1
83.68,85.46,8.09,7.9,99.9,7.19,17.5426086956521,11.1478260869565,21.6,21.3
83.81,85.26,7.67,7.57,99.9,6.85,9.2925,5.7395,13.4,13.2
81.35,82.01,7.25,7.36,99.9,6.88,4.16565217391304,2.52739130434782,9.7,9.4
79.65,80.31,6.76,6.9,99.9,6.56,4.59043478260869,2.89782608695652,10.2,9.9
81.09,80.99,6.35,6.53,99.9,5.7,5.01043478260869,3.27173913043478,10.7,10.4
83.6,84.99,6.24,6.13,99.9,6.07,5.21,3.19058823529411,10.8,10.6
79.71,80.97,6.38,6.41,99.9,5.35,4.65043478260869,2.57434782608695,10.5,10.2
76.62,77.62,6.37,6.43,99.9,6,5.83434782608695,2.88260869565217,11.4,11
74.49,75.56,5.95,5.93,99.9,5.53,5.43666666666666,2.41541666666666,12.2,11.2
73.84,75.07,5.68,5.61,99.9,5.84,6.39478260869565,2.56260869565217,14.9,12.5
73.89,75.44,5.5,5.49,99,5.43,8.29583333333333,2.87041666666666,15.8,13
74.14,75.94,5.57,5.48,99.73,5.4,9.456,3.6295,18.2,14.8
72.75,74.41,5.57,5.52,98.93,5.47,11.8008695652173,4.42173913043478,19.3,15.5
71.8,73.98,5.57,5.44,99.2,5.07,13.3204166666666,5.10083333333333,22.8,17.9
71.42,72.43,5.55,5.45,99.9,5,12.9869565217391,4.89434782608695,21.4,17.1
70.83,71.91,5.36,5.11,99.04,4.82,10.7975,5.11208333333333,20.9,17.2
70.03,71.55,5.01,4.85,98.79,4.29,11.9375,6.8245,23.5,20.6
70.71,71.98,4.93,4.79,99.77,4.41,10.8564705882352,5.67705882352941,23.4,19
71.24,73.16,5.13,4.93,99.19,4.86,14.1291666666666,7.48083333333333,26.7,23.4
72.43,74.15,5.15,4.96,99.48,5.1,13.5265217391304,8.10478260869565,24.3,23.3
73.94,76.3,5.23,4.98,99.48,4.61,16.3295833333333,9.65833333333333,23.7,22.7
75.41,77.92,5.18,4.95,99.81,4.88,20.7578260869565,12.6221739130434,24.3,23.9
73.33,74.94,5.11,5.05,99.58,4.76,14.9668181818181,9.83636363636363,21.8,21.4
73.09,74.52,4.95,4.89,99.36,4.41,12.2136363636363,8.61545454545454,22.2,21.8
73.77,75.37,4.71,4.61,99.03,4.15,14.5733333333333,9.38428571428571,22.7,21.9
75.05,77.25,4.44,4.28,99.67,3.83,14.2745454545454,8.87045454545454,19.7,19.1
76.16,77.97,4.21,4.12,99.65,3.61,13.5486363636363,8.39090909090909,18.3,17.5
76.22,77.78,3.89,3.87,99.9,3.55,14.9731818181818,9.54727272727272,21.8,20.4
74.38,73.75,4.04,4.45,95.18,7.16,15.43,9.09708333333333,24.4,22.6
71.9,68.03,4.68,5.79,78.5,9.36,16.1991666666666,10.2229166666666,27.4,24.7
69.62,65.23,5.42,6.63,77.55,10,18.7652173913043,10.9317391304347,30.3,25.4
67.13,63.05,6,6.97,87.65,6.48,18.1854166666666,10.45,28,24
66.21,63.08,6.34,7.11,91.2,6.33,18.5875,10.2825,30.1,24
66.55,66.31,6.16,6.23,92.47,5.93,22.0316666666666,12.045,31.3,26
68.9,69.95,5.22,5.29,97,4.63,22.7491304347826,12.9765217391304,32.6,26.8
71.97,73.07,4.42,4.62,99.83,3.67,26.65,14.6408695652173,30.9,27.8
73.88,75.03,4.05,4.17,99.72,3.2,31.1582608695652,16.5204347826086,35.3,31.1
75.16,76.92,3.65,3.71,99.9,3.25,37.7086956521739,18.4586956521739,39.1,34.6
76.71,78.45,3.22,3.37,99.9,2.4,33.6343478260869,17.5378260869565,35.2,32.1
75.79,76.85,3.25,3.34,99.56,2.91,27.8020833333333,14.6083333333333,33.1,29.6
72.82,73.91,3.52,3.47,99.8,2.89,24.4879166666666,13.0645833333333,28.5,26.6
71.47,73.01,3.56,3.45,99.9,2.54,24.2339130434782,12.7360869565217,28.8,26.6
70.97,72.08,3.52,3.47,99,3.03,21.6158333333333,11.4233333333333,26.7,25.4
68.57,70.18,4.12,4.05,97.94,4.1,19.6245833333333,10.6166666666666,26.1,24.2
71.19,71.68,4.68,4.78,98.25,4.16,18.745652173913,10.7886956521739,24.9,24.1
84.12,85.2,4.12,4.09,99.9,3.38,23.8104347826086,13.6773913043478,24.3,24.1
83.83,84.88,4.39,4.38,99.9,3.86,23.5247619047619,14.1647619047619,24.4,24.2
80.92,82.05,4.71,4.73,99.9,4.19,21.8655,13.4074999999999,24.7,24.5
79.1,80.09,5.03,5.08,99.9,4.47,20.5863636363636,12.5936363636363,24.2,23.7
79.35,81.72,5.16,5.04,99.9,4.4,19.7568181818181,12.2772727272727,23.5,23.2
79.53,82.31,5.34,5.21,99.9,4.77,19.7371428571428,11.9428571428571,23.1,22.7
79.81,82.07,5.62,5.51,99.9,5.37,19.1190476190476,11.727619047619,23.2,22.8
80.44,83.58,5.76,5.6,,,21.5725,12.9291666666666,24.4,23.9
79.63,82.55,6.33,6.06,99.9,6,16.431304347826,10.5008695652173,22,21.5
75.98,77.95,7.02,6.77,99.9,6.45,16.0095652173913,9.86608695652174,22.2,21.8
74.76,77.1,7.31,6.87,99.9,6.35,17.9718181818181,11.08,23.1,22.7
74.93,76.99,7.31,6.94,99.9,6.5,18.2469565217391,11.7769565217391,25,24.4
75.42,77.37,7.22,6.93,99.9,6.4,23.18375,14.4925,29,27.5
76.9,79.04,6.92,6.73,99.9,6.15,24.3462499999999,14.9941666666666,30.6,28.6
78.33,81.51,6.83,6.5,99.9,6.4,32.4752173913043,20.5930434782608,34,32.9
79.96,84.45,6.64,6.17,99.9,5.65,37.18,23.2441666666666,36.1,35.5
78.7,81.74,6.65,6.37,99.9,6.33,34.445652173913,21.8108695652173,34.5,33.8
78.29,80.94,6.48,6.28,99.9,6.1,34.2977272727272,21.0172727272727,34.3,33.4
78.26,80.34,6.26,6.07,99.9,5.3,36.545652173913,21.0143478260869,36,34.1
77.94,80.46,6.05,5.81,99.9,5.56,35.9491666666666,20.42875,34.6,33.1
77.42,79.89,5.76,5.52,99.9,5.09,36.2386956521739,20.85,34.4,33.3
77.32,80.04,5.7,5.33,99.9,4.89,41.7760869565217,23.3721739130434,37.9,36.5
77.75,81.07,5.53,5.07,99.9,4.96,40.885,23.1716666666666,37,36.1
80,84.94,5.25,4.58,99.9,4.51,47.9975,25.8804166666666,42.4,39.7
82.05,87.08,4.83,4.15,99.9,4.18,52.86125,29.035,39.9,39.5
83.44,87.13,4.42,3.81,99.9,4.13,58.6717391304347,31.3939130434782,44.4,44
84.51,86.96,4.04,3.75,99.9,4.03,59.971304347826,31.7826086956521,47.4,46.8
84.23,86.95,3.59,3.3,99.9,3.53,63.2191304347826,32.2630434782608,48.4,47.8
84.32,87.23,3.38,3.06,99.9,3.4,59.9975,30.245,47.9,47
84.97,87.15,2.88,2.71,99.9,3,60.6275,29.91,46.9,46
85.26,87.24,2.87,2.86,,,57.1817391304347,28.1221739130434,46.7,45.8
83.14,83.47,3.89,5.03,83.4,11.83,48.3741666666666,26.8824999999999,47.2,45.4
78.11,67.56,4.87,7.79,73.1,12.2,42.6195652173913,24.7730434782608,50.8,43.7
74.06,61.67,5.5,8.47,81.3,7.7,40.3939130434782,21.7439130434782,57.7,41.2
70.6,60.88,6.3,8.44,,,36.0317391304347,18.5273913043478,57.3,39.9
67.99,63.49,7.07,7.68,,,32.7165217391304,16.055652173913,46.8,34.4
69.08,67.5,6.73,6.91,99.9,6.7,33.7686956521739,16.8952173913043,47,37.1
71.02,70.41,6.07,6.25,,,42.9978260869565,21.6891304347826,50.2,40.6
72.26,71.31,5.17,5.44,,,36.5820833333333,18.3841666666666,43.4,36.2
71.8,70.71,4.53,4.84,,,38.0169565217391,18.3408695652173,45.8,38.9
73.47,72.87,3.96,4.24,,,43.8533333333333,21.43125,47.7,42.4
74.59,74.2,3.63,3.84,99.9,3.2,50.2786956521739,24.3234782608695,48.1,43.9
75.59,75.44,3.26,3.43,99.9,3.2,49.3866666666666,23.9816666666666,48.5,44.8
76.3,76.1,2.99,3.17,99.68,2.95,53.2130434782608,25.7065217391304,49.6,46.2
75.44,75.31,3.23,3.34,99.55,2.93,53.0525,25.7758333333333,48.9,46
74.88,74.8,3.32,3.41,99.39,2.86,51.9570833333333,25.1766666666666,47.5,45.3
73.96,73.41,3.55,3.69,98.05,3.16,47.01,22.645,41.9,40.8
72.45,71.68,3.74,3.91,99.44,3.32,44.5041666666666,21.7379166666666,39.8,38.8
71.16,70.23,3.75,3.91,98.54,3.23,41.9243478260869,20.1917391304347,38.4,37.7
70.39,69.69,3.59,3.71,98.96,3.29,43.3,20.4652173913043,37.9,37.1
70.19,69.64,3.36,3.47,97.91,3.01,37.8116666666666,17.8675,37.2,35.8
70.53,70.02,3.12,3.24,97.5,3.18,38.4904166666666,17.8529166666666,38.6,35.6
70.21,69.89,2.94,3.04,99.3,2.6,39.1475,18.0691666666666,43.8,37.7
69.84,69.45,2.89,3.03,,,37.8425,17.0325,43.8,36.6
67.31,65.58,3.7,3.98,99.9,3.8,37.8130434782608,17.2965217391304,48.2,37.2
64.09,61.33,4.66,5.22,94.45,5.2,37.0966666666666,17.50125,50.4,37.3
61.57,51.91,5.63,8.26,60.4,14.03,34.0991304347826,18.6065217391304,50,35.6
59.2,46.56,6.87,10.26,62.2,10.4,31.605,17.2654166666666,50.1,33.7
54.51,42.12,8.54,11.88,,,27.0391666666666,13.39625,48.2,30.1
51.96,40.76,9.32,12.36,66.5,10.4,30.2333333333333,14.1604166666666,56.7,32.4
52.56,46.34,9.19,10.37,83.2,9.5,31.4739130434782,14.6282608695652,52.3,32.6
52.74,47.71,8.95,9.9,67,8.9,30.9766666666666,14.3529166666666,48.9,31.8
54.39,50.26,7.76,8.7,90.75,8.45,34.8486956521739,15.6082608695652,50.9,34.1
54.27,49.98,7.2,8.12,,,34.4037499999999,16.5820833333333,48.9,35.6
54.45,50.79,6.69,7.47,77.65,6.1,39.1433333333333,18.3424999999999,63.4,40.2
56.7,54.13,6.02,6.61,77.13,6.23,39.9343478260869,19.1373913043478,53.2,38.8
58.41,56.36,5.46,6.04,89.18,5.3,41.03375,19.6937499999999,52.7,40
60.3,59.38,4.63,5.02,94.77,4.04,43.7608333333333,20.92625,57.7,43.4
62.93,62.43,4.15,4.58,94.84,3.84,39.6004166666666,19.1575,44.4,38.3
65.81,65.08,4.6,5.03,95.52,4.79,32.6408333333333,16.3641666666666,36,32.5
67.24,66.81,5.42,5.82,97.04,5.04,31.405652173913,15.6452173913043,42,33
68.44,69.57,5.24,5.44,98.29,4.82,29.0329166666666,14.7275,32,29.4
70.78,72.53,4.83,5,98.76,4.3,25.6491304347826,13.675652173913,27.9,27.4
72.29,73.66,4.13,4.1,99.1,4.18,23.1458333333333,12.62375,27.1,26.1
75.41,75.02,2.67,2.62,97.56,4.97,21.4408695652173,11.6843478260869,35.7,26.8
73.23,72.34,3.87,3.99,95.33,5.04,22.6433333333333,11.01625,44.6,27.6
67.58,65.62,5.28,5.71,95.64,4.96,25.9425,11.6595833333333,55.3,30.3
68.32,66.51,4.89,5.4,,,28.9552173913043,13.0743478260869,61.3,32
68.66,67.37,5.24,5.52,,,32.3941666666666,13.9758333333333,55.4,33.1
67.71,67.26,6.07,6.01,,,35.2070833333333,15.2504166666666,66.7,36.3
67.09,67.17,6.73,6.66,,,39.9726086956521,16.5660869565217,67.5,36.5
67.34,59.92,6.77,9.66,,,40.0779166666666,17.5566666666666,86.6,40.7
67.19,56.44,7.52,10.87,93.65,8.4,40.4725,16.6808333333333,77.6,39.2
67.1,54.6,7.75,11.53,,,35.6782608695652,16.8860869565217,63.2,36.9
68.28,61.02,7.7,9.45,98.5,7.8,35.4530434782608,17.5152173913043,61.9,37.9
71.15,68.11,6.83,7.69,,,39.5352173913043,19.0108695652173,55.5,38.5
75.1,73.19,5.4,5.98,99.9,5.2,43.74625,20.8229166666666,59.4,43.4
78.17,76.37,4.02,4.3,,,47.7154166666666,23.26625,55.9,43.9
82.36,80.21,3,3.15,,,62.895652173913,27.7817391304347,67.1,52.3
81.59,81.57,2.07,2.15,99.9,4.5,70.6891666666666,32.77875,71.8,58.7
82.2,81.99,1.31,1.3,99.9,3.33,73.9941666666666,34.2183333333333,69.1,58.2
85.06,84.61,0.86,0.87,99.9,3.34,72.7369565217391,34.6734782608695,62.4,55.4
86.01,86.04,1.27,1.08,99.9,3.13,82.6630434782608,40.8069565217391,65.6,60.7
83.64,84.78,-0.08,0.06,99.9,2.41,88.11125,42.4741666666666,69.2,63.2
83.53,83.82,-0.81,-0.71,99.9,1.99,86.6647826086956,41.531304347826,60.2,57.8
83.2,84.34,-1.03,-1.25,99.9,1.11,82.6834782608695,39.4947826086956,60.5,57
84.63,85.41,-1.27,-1.45,99.9,0.53,83.5104347826087,39.9826086956521,57.8,56.8
84.3,85.58,-2.1,-2.38,99.9,0.01,87.7418181818181,41.7327272727272,59.7,58.5
86.69,86.32,-2.36,-2.42,99.9,-0.08,103.261666666666,48.33375,72.4,71.2
87.22,86.5,-2.08,-2.17,99.9,0.2,100.250869565217,45.3086956521739,72.3,71.3
87.71,86.76,-1.92,-1.98,99.9,-1.9,123.715416666666,37.27375,59.5,56.9
89.12,87.5,-1.58,-1.62,99.9,-1.4,104.564166666666,29.0358333333333,47.5,46.2
89.22,88.18,-0.68,-0.73,,,108.586666666666,28.3408333333333,46.1,43.9
88.82,88.42,0.57,0.49,99.9,1,81.7169565217391,31.2178260869565,50.2,48.3
88.19,87.86,1.45,1.42,99.9,2,77.6966666666666,33.025,51.7,50
87.41,87.23,1.89,1.94,,,65.6133333333333,28.0670833333333,46.9,46.2
86.61,86.47,1.81,1.81,99.9,1.7,55.5978260869565,24.3243478260869,43.8,43
84.86,85.24,2.14,2.15,,,52.0452173913043,23.201304347826,41.6,40.5
84.24,84.14,2.09,2.18,99.9,1.95,47.97,20.7795833333333,42.2,41.3
85.54,84.73,1.81,1.92,99.9,1.6,43.6391304347826,20.3760869565217,39.1,38.4
86.38,85.51,1.87,1.97,,,47.5291666666666,21.2316666666666,37.5,37
86.11,85.5,1.96,2.07,99.9,1.9,47.7465217391304,22.2886956521739,39.6,38.6
85.8,85.36,2.02,2.13,99.9,1.8,53.6191666666666,24.6354166666666,41.1,40
86.03,85.55,2.23,2.31,99.9,2.02,63.6,28.1316666666666,42.6,41.6
86.02,85.59,2.53,2.6,99.9,2.54,66.5417391304347,31.2434782608695,43.7,42.6
85.99,85.6,2.76,2.81,99.9,2,65.0129166666666,31.0291666666666,47.1,45.4
,,,,99.9,1.99,69.1782608695652,32.8134782608695,46.4,44.8
,,,,99.9,1.97,59.3116666666666,27.9379166666666,43.8,42.6
,,,,99.9,1.6,53.8608695652173,25.571304347826,42.2,41.1
,,,,99.9,1.31,57.0354166666666,27.3383333333333,41.8,41
,,,,99.9,1.08,58.32125,27.5541666666666,43.9,42.3
,,,,99.9,0.98,60.5354166666666,27.8695833333333,45.5,44
87.48,87.88,0.64,0.68,99.9,0.78,65.3381818181818,30.1336363636363,46.9,45.6
87.27,87.44,0.75,0.92,99.9,0.71,62.9983333333333,30.1875,47.9,46.3
86.65,87.05,1.25,1.21,99.9,1.44,61.8704166666666,30.0141666666666,51.1,47.6
84.97,84.96,2.19,2.12,99.9,2.18,60.50375,30.2766666666666,55.9,49
83.29,84.11,2.81,2.63,99.9,3.35,61.7195652173913,29.8534782608695,61.3,51.4
81.41,81.56,3.64,3.32,99.9,3.86,59.9565217391304,29.305652173913,63.8,51.6
79.22,79.09,4.47,4.07,99.9,3.55,56.9278260869565,29.1839130434782,59.9,50.5
76.52,77.02,5.68,4.98,99.73,6.03,57.8265217391304,28.721304347826,67.8,53.6
73.98,75.8,6.54,5.8,99.47,7.53,50.4266666666666,26.0495833333333,55,44.9
74.86,76.51,5.96,5.55,99.9,4.6,54.0116666666666,27.0758333333333,52.6,44
77.27,78.38,5.24,5.13,99.5,5.98,60.9808695652173,28.4239130434782,53.7,44.4
80.21,81.72,5.62,5.5,99.9,5.5,58.4616666666666,27.88625,40.5,38.4
83.29,85.1,5.79,5.53,99.9,5.13,58.8845833333333,29.3108333333333,37.6,36.9
84.63,87.02,5.69,5.36,99.9,5.07,64.8817391304347,32.9973913043478,38.6,38.4
86.01,88.5,5.61,5.29,99.9,5.23,69.9770833333333,36.7045833333333,44.2,43.7
84.9,87.73,5.88,5.45,99.9,4.83,67.491304347826,35.981304347826,44.8,44.4
83.97,86.96,5.94,5.53,99.9,5.3,72.2754166666666,39.04875,47.9,47.3
84.8,87.64,5.72,5.32,99.9,5.08,79.1075,42.5779166666666,50.9,50.4
84.6,88.01,5.76,5.22,99.9,4.6,86.9649999999999,45.4304166666666,53.7,53.3
84.12,87.32,5.62,5.22,99.9,4.75,82.1708695652173,42.7395652173913,51.9,51.6
83.48,86.4,5.5,5.07,99.9,4.38,78.5516666666666,42.1508333333333,51.3,51.1
82.91,85.68,5.19,4.8,99.9,4.48,69.4878260869565,37.5326086956521,48.2,47.9
83.62,86.6,4.85,4.38,99.9,4.32,63.7918181818181,34.2454545454545,46,45.8
82.52,85.71,4.88,4.53,99.9,4.28,56.5969565217391,30.421304347826,42.9,42.6
82.62,85.15,4.63,4.37,99.9,3.68,60.8695833333333,32.4820833333333,44.6,44.2
82.17,84.4,4.54,4.28,99.9,3.72,49.1482608695652,25.4943478260869,39.2,38.6
81.45,83.76,4.52,4.27,99.9,4.03,48.7365217391304,24.8352173913043,38.4,37.9
81.44,83.67,4.37,4.04,99.9,3.71,47.12,24.6266666666666,39.1,38.1
80.61,83.59,4.78,4.26,99.9,4.36,44.335652173913,23.6947826086956,39.2,38.1
78.52,80.76,5.14,5.39,99.9,5.26,38.8191666666666,19.8704166666666,38.8,36.6
74.93,75.78,6.04,6.61,94.4,9.73,30.0283333333333,15.2616666666666,39.1,34.1
69.81,65.11,6.87,9.04,74.7,11.28,26.4034782608695,13.0869565217391,51.1,34.4
65.01,58.01,7.06,9.39,87.9,7.53,23.115,10.2258333333333,54.7,30
63.92,56.25,6.7,8.96,93.43,7.23,24.2043478260869,10.6682608695652,58.5,30.9
65.36,62.36,6.48,6.9,99.9,6.4,22.6734782608695,10.08,54.3,29.5
67.81,66.77,5.39,5.28,97.68,5.17,20.6925,9.38333333333333,52.1,29.4
71.16,71.21,4.35,3.53,98.9,4.9,22.12125,9.89833333333333,46.2,28.4
74.51,75.07,3.94,2.95,99.03,4.01,33.2730434782608,16.6182608695652,41.6,35.1
78.98,78.34,3.64,2.77,99.9,3.3,41.9995833333333,21.4325,42.7,37.8
80.19,80.21,3.08,1.43,99.9,3.36,39.6970833333333,19.0129166666666,41.9,35.9
81.56,82.46,2.76,0.75,99.9,3.05,37.4265217391304,17.3660869565217,39.6,33.8
81.52,83.17,2.96,2.38,99.9,3.34,40.9779166666666,19.4995833333333,45.8,38.2
81.37,82.76,2.77,1.9,99.9,2.7,39.0443478260869,18.4743478260869,42.9,36.4
81.11,83.41,2.02,0.9,99.9,2.74,48.4183333333333,23.1516666666666,43.2,39.8
81.37,84.98,2.49,1.49,99.9,3.06,58.2569565217391,27.7443478260869,47.6,44.8
82.01,84.58,2.99,2.19,99.9,3.24,49.06125,23.2245833333333,42.2,40.1
80.71,84.48,3.62,2.7,99.9,3.54,45.0981818181818,20.7122727272727,37.3,36.3
79.61,83.78,3.66,2.95,99.75,3.8,37.2875,17.5308333333333,33.8,32.5
79.98,83.07,3.58,3.1,99.47,3.8,32.2154166666666,14.29625,31.2,29.1
78.17,78.32,3.89,3.81,98.87,3.88,30.3129166666666,13.23875,37.6,31.6
75.43,75.63,4.3,4.06,99.89,3.94,29.6852173913043,11.8078260869565,35.5,29
74.13,74.47,4.34,4.21,99.78,4.38,32.43625,12.9758333333333,41.8,32.3
73.21,73.52,4.45,4.35,99.9,3.8,29.74,11.8704166666666,39.9,31.3
72.67,73.27,4.76,4.52,99.9,4.2,34.0108695652173,13.6995652173913,41.7,33.8
68,68.43,5.31,4.82,96.2,4.4,24.7547826086956,9.17695652173913,51,29.3
66.21,67.08,5.26,4.76,98.9,5.5,20.3479166666666,6.945,45.8,25.3
64.69,66.28,5.29,4.75,99.1,4.87,15.4882608695652,5.43782608695652,35.1,22.4
65.08,66.52,5.03,4.67,98.75,4.3,17.6521739130434,6.63608695652173,40.4,25.1
65.79,67.71,4.91,4.5,,,22.1939130434782,9.04652173913043,38.1,26.7
67.03,68.82,4.47,4.16,,,20.37,8.98541666666666,38.5,28.8
68.44,69.82,4.08,3.86,99.9,3.6,24.8186956521739,13.4147826086956,50.7,37.3
69.32,70.27,3.73,3.63,,,26.43375,14.335,41.3,35
